id	node1	label	node2	node2;kgtk:data_type	node2;kgtk:number	node2;kgtk:low_tolerance	node2;kgtk:high_tolerance	node2;kgtk:units_node	node2;kgtk:date_and_time	node2;kgtk:precision	node2;kgtk:calendar	node2;kgtk:truth	node2;kgtk:symbol	node2;kgtk:latitude	node2;kgtk:longitude	node2;kgtk:globe	node2;kgtk:text	node2;kgtk:language
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D15-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D15	P585		date_and_times					"2015-02-05T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D16	BARO nr.Masha	P2225		quantity	11.954			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D16-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D16	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D16-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D16	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D16-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D16	P585		date_and_times					"2015-02-06T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D17	BARO nr.Masha	P2225		quantity	11.954			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D17-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D17	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D17-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D17	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D17-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D17	P585		date_and_times					"2015-02-07T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D18	BARO nr.Masha	P2225		quantity	8.502			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D18-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D18	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D18-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D18	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D18-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D18	P585		date_and_times					"2015-02-08T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D19	BARO nr.Masha	P2225		quantity	11.233			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D19-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D19	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D19-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D19	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D19-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D19	P585		date_and_times					"2015-02-09T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D20	BARO nr.Masha	P2225		quantity	11.233			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D20-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D20	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D20-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D20	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D20-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D20	P585		date_and_times					"2015-02-10T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D21	BARO nr.Masha	P2225		quantity	11.233			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D21-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D21	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D21-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D21	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D21-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D21	P585		date_and_times					"2015-02-11T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D22	BARO nr.Masha	P2225		quantity	10.527			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D22-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D22	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D22-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D22	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D22-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D22	P585		date_and_times					"2015-02-12T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D23	BARO nr.Masha	P2225		quantity	10.527			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D23-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D23	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D23-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D23	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D23-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D23	P585		date_and_times					"2015-02-13T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D24	BARO nr.Masha	P2225		quantity	10.527			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D24-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D24	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D24-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D24	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D24-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D24	P585		date_and_times					"2015-02-14T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D25	BARO nr.Masha	P2225		quantity	9.836			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D25-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D25	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D25-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D25	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D25-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D25	P585		date_and_times					"2015-02-15T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D26	BARO nr.Masha	P2225		quantity	9.161			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D26-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D26	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D26-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D26	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D26-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D26	P585		date_and_times					"2015-02-16T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D27	BARO nr.Masha	P2225		quantity	9.161			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D27-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D27	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D27-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D27	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D27-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D27	P585		date_and_times					"2015-02-17T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D28	BARO nr.Masha	P2225		quantity	9.161			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D28-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D28	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D28-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D28	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D28-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D28	P585		date_and_times					"2015-02-18T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D29	BARO nr.Masha	P2225		quantity	8.502			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D29-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D29	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D29-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D29	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D29-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D29	P585		date_and_times					"2015-02-19T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D30	BARO nr.Masha	P2225		quantity	7.86			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D30-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D30	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D30-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D30	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D30-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D30	P585		date_and_times					"2015-02-20T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D31	BARO nr.Masha	P2225		quantity	7.234			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D31-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D31	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D31-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D31	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D31-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D31	P585		date_and_times					"2015-02-21T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D32	BARO nr.Masha	P2225		quantity	6.626			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D32-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D32	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D32-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D32	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D32-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D32	P585		date_and_times					"2015-02-22T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D33	BARO nr.Masha	P2225		quantity	5.464			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D33-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D33	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D33-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D33	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D33-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D33	P585		date_and_times					"2015-02-23T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D34	BARO nr.Masha	P2225		quantity	5.464			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D34-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D34	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D34-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D34	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D34-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D34	P585		date_and_times					"2015-02-24T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D35	BARO nr.Masha	P2225		quantity	5.464			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D35-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D35	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D35-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D35	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D35-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D35	P585		date_and_times					"2015-02-25T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D36	BARO nr.Masha	P2225		quantity	5.464			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D36-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D36	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D36-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D36	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D36-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D36	P585		date_and_times					"2015-02-26T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D37	BARO nr.Masha	P2225		quantity	5.464			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D37-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D37	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D37-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D37	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D37-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D37	P585		date_and_times					"2015-02-27T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D38	BARO nr.Masha	P2225		quantity	5.464			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D38-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D38	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D38-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D38	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D38-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D38	P585		date_and_times					"2015-02-28T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D54	BARO nr.Masha	P2225		quantity	19.926			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D54-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D54	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D54-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D54	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D54-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D54	P585		date_and_times					"2016-02-01T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D55	BARO nr.Masha	P2225		quantity	19.926			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D55-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D55	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D55-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D55	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D55-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D55	P585		date_and_times					"2016-02-02T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D56	BARO nr.Masha	P2225		quantity	19.07			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D56-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D56	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D56-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D56	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D56-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D56	P585		date_and_times					"2016-02-03T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D57	BARO nr.Masha	P2225		quantity	18.226			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D57-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D57	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D57-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D57	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D57-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D57	P585		date_and_times					"2016-02-04T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D58	BARO nr.Masha	P2225		quantity	18.226			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D58-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D58	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D58-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D58	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D58-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D58	P585		date_and_times					"2016-02-05T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D59	BARO nr.Masha	P2225		quantity	16.577			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D59-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D59	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D59-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D59	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D59-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D59	P585		date_and_times					"2016-02-06T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D60	BARO nr.Masha	P2225		quantity	16.577			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D60-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D60	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D60-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D60	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D60-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D60	P585		date_and_times					"2016-02-07T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D61	BARO nr.Masha	P2225		quantity	15.773			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D61-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D61	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D61-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D61	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D61-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D61	P585		date_and_times					"2016-02-08T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D62	BARO nr.Masha	P2225		quantity	15.773			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D62-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D62	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D62-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D62	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D62-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D62	P585		date_and_times					"2016-02-09T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D63	BARO nr.Masha	P2225		quantity	15.773			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D63-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D63	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D63-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D63	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D63-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D63	P585		date_and_times					"2016-02-10T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D64	BARO nr.Masha	P2225		quantity	15.773			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D64-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D64	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D64-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D64	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D64-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D64	P585		date_and_times					"2016-02-11T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D65	BARO nr.Masha	P2225		quantity	15.773			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D65-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D65	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D65-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D65	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D65-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;D65	P585		date_and_times					"2016-02-12T00:00:00"		Q1985727							
