date,discharge(cumecs),area(sq km),latitude,longitude
2015-03-15,1.807,2966.0,7:45:0N,37:11:0E
2015-03-16,1.807,2966.0,7:45:0N,37:11:0E
2015-03-17,1.666,2966.0,7:45:0N,37:11:0E
2015-03-18,1.666,2966.0,7:45:0N,37:11:0E
2015-03-19,1.807,2966.0,7:45:0N,37:11:0E
2015-03-20,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-03-21,3.571,2966.0,7:45:0N,37:11:0E
2015-03-22,6.551,2966.0,7:45:0N,37:11:0E
2015-03-23,8.082,2966.0,7:45:0N,37:11:0E
2015-03-24,7.143,2966.0,7:45:0N,37:11:0E
2015-03-25,7.449,2966.0,7:45:0N,37:11:0E
2015-03-26,7.449,2966.0,7:45:0N,37:11:0E
2015-03-27,5.716,2966.0,7:45:0N,37:11:0E
2015-03-28,4.94,2966.0,7:45:0N,37:11:0E
2015-03-29,4.226,2966.0,7:45:0N,37:11:0E
2015-03-30,4.457,2966.0,7:45:0N,37:11:0E
2015-03-31,4.457,2966.0,7:45:0N,37:11:0E
2016-03-01,3.571,2966.0,7:45:0N,37:11:0E
2016-03-02,3.571,2966.0,7:45:0N,37:11:0E
2016-03-03,3.365,2966.0,7:45:0N,37:11:0E
2016-03-04,3.167,2966.0,7:45:0N,37:11:0E
2016-03-05,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2016-03-06,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2016-03-07,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2016-03-08,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2016-03-09,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2016-03-10,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2016-03-11,2.27,2966.0,7:45:0N,37:11:0E
2016-03-12,2.27,2966.0,7:45:0N,37:11:0E
2016-03-13,2.436,2966.0,7:45:0N,37:11:0E
2016-03-14,3.167,2966.0,7:45:0N,37:11:0E
2016-03-15,4.001,2966.0,7:45:0N,37:11:0E
2016-03-16,4.94,2966.0,7:45:0N,37:11:0E
2016-03-17,4.94,2966.0,7:45:0N,37:11:0E
2016-03-18,4.001,2966.0,7:45:0N,37:11:0E
2016-03-19,4.001,2966.0,7:45:0N,37:11:0E
2016-03-20,3.571,2966.0,7:45:0N,37:11:0E
2016-03-21,3.571,2966.0,7:45:0N,37:11:0E
2016-03-22,3.365,2966.0,7:45:0N,37:11:0E
2016-03-23,3.365,2966.0,7:45:0N,37:11:0E
2016-03-24,3.167,2966.0,7:45:0N,37:11:0E
2016-03-25,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2016-03-26,2.609,2966.0,7:45:0N,37:11:0E
2016-03-27,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2016-03-28,4.001,2966.0,7:45:0N,37:11:0E
2016-03-29,5.45,2966.0,7:45:0N,37:11:0E
2016-03-30,6.551,2966.0,7:45:0N,37:11:0E
2016-03-31,5.45,2966.0,7:45:0N,37:11:0E
2017-03-01,5.192,2966.0,7:45:0N,37:11:0E
2017-03-02,4.94,2966.0,7:45:0N,37:11:0E
2017-03-03,4.457,2966.0,7:45:0N,37:11:0E
2017-03-04,4.001,2966.0,7:45:0N,37:11:0E
2017-03-05,3.782,2966.0,7:45:0N,37:11:0E
2017-03-06,3.167,2966.0,7:45:0N,37:11:0E
2017-03-07,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-03-08,3.167,2966.0,7:45:0N,37:11:0E
2017-03-09,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2017-03-10,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2017-03-11,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-03-12,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-03-13,2.609,2966.0,7:45:0N,37:11:0E
2017-03-14,2.436,2966.0,7:45:0N,37:11:0E
2017-03-15,2.436,2966.0,7:45:0N,37:11:0E
2017-03-16,2.27,2966.0,7:45:0N,37:11:0E
2017-03-17,2.27,2966.0,7:45:0N,37:11:0E
2017-03-18,2.27,2966.0,7:45:0N,37:11:0E
2017-03-19,2.436,2966.0,7:45:0N,37:11:0E
2017-03-20,2.436,2966.0,7:45:0N,37:11:0E
2017-03-21,2.609,2966.0,7:45:0N,37:11:0E
2017-03-22,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-03-23,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-03-24,3.167,2966.0,7:45:0N,37:11:0E
2017-03-25,4.001,2966.0,7:45:0N,37:11:0E
2017-03-26,4.94,2966.0,7:45:0N,37:11:0E
2017-03-27,4.001,2966.0,7:45:0N,37:11:0E
2017-03-28,4.001,2966.0,7:45:0N,37:11:0E
2017-03-29,5.45,2966.0,7:45:0N,37:11:0E
2017-03-30,4.94,2966.0,7:45:0N,37:11:0E
2017-03-31,4.226,2966.0,7:45:0N,37:11:0E
2018-03-01,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-03-02,3.167,2966.0,7:45:0N,37:11:0E
2018-03-03,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-03-04,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-03-05,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-03-06,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-03-07,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2018-03-08,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2018-03-09,3.167,2966.0,7:45:0N,37:11:0E
2018-03-10,3.167,2966.0,7:45:0N,37:11:0E
2018-03-11,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-03-12,2.609,2966.0,7:45:0N,37:11:0E
2018-03-13,2.436,2966.0,7:45:0N,37:11:0E
2018-03-14,2.609,2966.0,7:45:0N,37:11:0E
2018-03-15,2.609,2966.0,7:45:0N,37:11:0E
2018-03-16,2.609,2966.0,7:45:0N,37:11:0E
2018-03-17,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-03-18,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-03-19,2.609,2966.0,7:45:0N,37:11:0E
2018-03-20,2.609,2966.0,7:45:0N,37:11:0E
2018-03-21,2.436,2966.0,7:45:0N,37:11:0E
2018-03-22,2.27,2966.0,7:45:0N,37:11:0E
2018-03-23,2.436,2966.0,7:45:0N,37:11:0E
2018-03-24,3.167,2966.0,7:45:0N,37:11:0E
2018-03-25,3.571,2966.0,7:45:0N,37:11:0E
2018-03-26,4.001,2966.0,7:45:0N,37:11:0E
2018-03-27,4.696000000000001,2966.0,7:45:0N,37:11:0E
2018-03-28,5.45,2966.0,7:45:0N,37:11:0E
2018-03-29,7.7620000000000005,2966.0,7:45:0N,37:11:0E
2018-03-30,7.7620000000000005,2966.0,7:45:0N,37:11:0E
2018-03-31,5.716,2966.0,7:45:0N,37:11:0E
2015-04-01,3.782,2966.0,7:45:0N,37:11:0E
2015-04-02,3.571,2966.0,7:45:0N,37:11:0E
2015-04-03,3.167,2966.0,7:45:0N,37:11:0E
2015-04-04,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-04-05,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-04-06,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-04-07,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-04-08,4.94,2966.0,7:45:0N,37:11:0E
2015-04-09,10.517000000000001,2966.0,7:45:0N,37:11:0E
2015-04-10,13.299000000000001,2966.0,7:45:0N,37:11:0E
2015-04-11,8.743,2966.0,7:45:0N,37:11:0E
2015-04-12,7.143,2966.0,7:45:0N,37:11:0E
2015-04-13,5.716,2966.0,7:45:0N,37:11:0E
2015-04-14,7.449,2966.0,7:45:0N,37:11:0E
2015-04-15,10.892999999999999,2966.0,7:45:0N,37:11:0E
2015-04-16,17.887999999999998,2966.0,7:45:0N,37:11:0E
2015-04-17,26.158,2966.0,7:45:0N,37:11:0E
2015-04-18,31.935,2966.0,7:45:0N,37:11:0E
2015-04-19,21.538,2966.0,7:45:0N,37:11:0E
2015-04-20,16.435,2966.0,7:45:0N,37:11:0E
2015-04-21,15.965,2966.0,7:45:0N,37:11:0E
2015-04-22,13.299000000000001,2966.0,7:45:0N,37:11:0E
2015-04-23,9.786,2966.0,7:45:0N,37:11:0E
2015-04-24,7.7620000000000005,2966.0,7:45:0N,37:11:0E
2015-04-25,6.843999999999999,2966.0,7:45:0N,37:11:0E
2015-04-26,8.408999999999999,2966.0,7:45:0N,37:11:0E
2015-04-27,7.449,2966.0,7:45:0N,37:11:0E
2015-04-28,6.551,2966.0,7:45:0N,37:11:0E
2015-04-29,7.143,2966.0,7:45:0N,37:11:0E
2015-04-30,7.449,2966.0,7:45:0N,37:11:0E
2016-04-01,4.696000000000001,2966.0,7:45:0N,37:11:0E
2016-04-02,4.696000000000001,2966.0,7:45:0N,37:11:0E
2016-04-03,4.94,2966.0,7:45:0N,37:11:0E
2016-04-04,4.226,2966.0,7:45:0N,37:11:0E
2016-04-05,4.001,2966.0,7:45:0N,37:11:0E
2016-04-06,3.571,2966.0,7:45:0N,37:11:0E
2016-04-07,3.571,2966.0,7:45:0N,37:11:0E
2016-04-08,3.167,2966.0,7:45:0N,37:11:0E
2016-04-09,3.167,2966.0,7:45:0N,37:11:0E
2016-04-10,4.457,2966.0,7:45:0N,37:11:0E
2016-04-11,7.143,2966.0,7:45:0N,37:11:0E
2016-04-12,7.7620000000000005,2966.0,7:45:0N,37:11:0E
2016-04-13,7.449,2966.0,7:45:0N,37:11:0E
2016-04-14,7.449,2966.0,7:45:0N,37:11:0E
2016-04-15,5.45,2966.0,7:45:0N,37:11:0E
2016-04-16,5.45,2966.0,7:45:0N,37:11:0E
2016-04-17,7.143,2966.0,7:45:0N,37:11:0E
2016-04-18,7.143,2966.0,7:45:0N,37:11:0E
2016-04-19,4.94,2966.0,7:45:0N,37:11:0E
2016-04-20,4.457,2966.0,7:45:0N,37:11:0E
2016-04-21,4.94,2966.0,7:45:0N,37:11:0E
2016-04-22,6.266,2966.0,7:45:0N,37:11:0E
2016-04-23,11.276,2966.0,7:45:0N,37:11:0E
2016-04-24,17.396,2966.0,7:45:0N,37:11:0E
2016-04-25,26.158,2966.0,7:45:0N,37:11:0E
2016-04-26,35.414,2966.0,7:45:0N,37:11:0E
2016-04-27,33.999,2966.0,7:45:0N,37:11:0E
2016-04-28,29.941,2966.0,7:45:0N,37:11:0E
2016-04-29,22.089000000000002,2966.0,7:45:0N,37:11:0E
2016-04-30,17.396,2966.0,7:45:0N,37:11:0E
2017-04-01,4.001,2966.0,7:45:0N,37:11:0E
2017-04-02,4.001,2966.0,7:45:0N,37:11:0E
2017-04-03,4.001,2966.0,7:45:0N,37:11:0E
2017-04-04,3.571,2966.0,7:45:0N,37:11:0E
2017-04-05,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-04-06,2.609,2966.0,7:45:0N,37:11:0E
2017-04-07,2.436,2966.0,7:45:0N,37:11:0E
2017-04-08,2.609,2966.0,7:45:0N,37:11:0E
2017-04-09,2.609,2966.0,7:45:0N,37:11:0E
2017-04-10,2.609,2966.0,7:45:0N,37:11:0E
2017-04-11,2.436,2966.0,7:45:0N,37:11:0E
2017-04-12,2.27,2966.0,7:45:0N,37:11:0E
2017-04-13,2.109,2966.0,7:45:0N,37:11:0E
2017-04-14,2.109,2966.0,7:45:0N,37:11:0E
2017-04-15,1.955,2966.0,7:45:0N,37:11:0E
2017-04-16,1.807,2966.0,7:45:0N,37:11:0E
2017-04-17,1.807,2966.0,7:45:0N,37:11:0E
2017-04-18,2.109,2966.0,7:45:0N,37:11:0E
2017-04-19,3.167,2966.0,7:45:0N,37:11:0E
2017-04-20,4.001,2966.0,7:45:0N,37:11:0E
2017-04-21,3.571,2966.0,7:45:0N,37:11:0E
2017-04-22,3.571,2966.0,7:45:0N,37:11:0E
2017-04-23,3.365,2966.0,7:45:0N,37:11:0E
2017-04-24,3.167,2966.0,7:45:0N,37:11:0E
2017-04-25,3.571,2966.0,7:45:0N,37:11:0E
2017-04-26,3.167,2966.0,7:45:0N,37:11:0E
2017-04-27,4.001,2966.0,7:45:0N,37:11:0E
2017-04-28,4.457,2966.0,7:45:0N,37:11:0E
2017-04-29,4.696000000000001,2966.0,7:45:0N,37:11:0E
2017-04-30,5.192,2966.0,7:45:0N,37:11:0E
2018-04-01,4.94,2966.0,7:45:0N,37:11:0E
2018-04-02,4.457,2966.0,7:45:0N,37:11:0E
